Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
New CNC Cut Backrest for Royal Enfield Classic Reborn,"Weight
1.5 kg",-,DUGDUG-1433,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/08/IMG-20220828-WA0023-510x680.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/09/IMG-20220907-WA0017-510x673.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/10/dug-dug-classic-reborn-backrest-aluminium-510x680.jpg']","₹3,999.00",-,-,-,-,-,-,-,"₹1,450.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Meteor Backrest Extension Kit with Nuts and Bolts,"Dug Dug Meteor Backrest Extension Kit with Nuts and Bolts for Pillion Support and Comfortable Long Rides




Weight
1.0 kg",-,DUGDUG-1424,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/05/Dug-Dug-Meteor-350-Backrest-Extension-Kit-with-nuts-and-boths-2-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/10/dug-dug-meteor-350-backrest-extension-extender-kit-2-510x287.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/10/dug-dug-meteor-350-backrest-extension-extender-kit-1-510x287.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/05/Dug-Dug-Meteor-350-Backrest-Extension-Kit-with-nuts-and-boths-1-510x499.jpg']",₹750.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Classic Reborn Backrest with Carrier Heavy Quality,"Weight
3.0 kg",-,DUGDUG-1251,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-classic-reborn-backrest-with-carrier-1-510x235.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-classic-reborn-backrest-with-carrier-2-510x383.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Classic Reborn Backrest with Carrier Heavy Quality,"Weight
3.0 kg",-,DUGDUG-1251,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-classic-reborn-backrest-with-carrier-1-510x235.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-classic-reborn-backrest-with-carrier-2-510x383.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
New STOP LED Backrest for Royal Enfield Classic Standard Electra,"Weight
0.8 kg",-,DUGDUG-1166,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/09/new-LED-STOP-Backrest-for-royal-enfield-classic-350-dug-dug-motorcycles-510x574.jpg'],"₹1,250.00",-,-,-,-,-,-,-,₹700.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Adjustable Cushion Backrest with Carrier for Royal Enfield Meteor 350,"Product description

Dug Dug – The thump that binds….
Specially designed Backrest for Interceptor and Continental GT 650,-Made with good quality metal and foam cushion for stable strong body and comfortable sitting experience.
The backrest advances the sitting and ride experience for the back sitter in long hilly area rides.-The backrest is designed specially for Royal Enfield Thunderbird, for more comfort in off-type roads.
The stylish backrest make your bike look great and more comfortable and an eye-catcher for everyone.
Heavy Metal Harley Style Adjustable Cushion Backrest with Carrier, Pillion Back Rest Cushion Support Compatible for ROYAL ENFIELD Thunderbird. Prevents Pressure ,Injuries and Ensures a Longer, More Enjoyable Ride Without any Pain. Fits As Per Vehicle Make Model Enhances Overall Looks of the Vehicle Gives Pillion Comfortable Cushioned Back Support on Long Distances.Structure of Backrest Made up of Aluminum Alloy.Covered with Good Quality Cushion Finished with Beautiful Raxine Leather. Enhances Overall Looks of the Vehicle and Makes It more Appealing.It Help to Make Pillion Rider Feel More Safe and Back Cushion Make Sure the Each Ride is a Fun Ride.





Weight
4.0 kg",-,DUGDUG-1516,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-2-510x362.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-1-510x816.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
Back Rest with Rope Stock Type for Royal Enfield Classic Standard Electra,"Weight
1.0 kg",-,DUGDUG-968,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/01/dug-dug-back-rest-rope-royal-enfield-classic-standard-electra-510x654.jpg'],₹599.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Adjustable Cushion Backrest with Carrier for Jawa,"Product description

Dug Dug – The thump that binds….
Specially designed Backrest for Jawa,-Made with good quality metal and foam cushion for stable strong body and comfortable sitting experience.
The backrest advances the sitting and ride experience for the back sitter in long hilly area rides.-The backrest is designed specially for the Jawa, for more comfort in off-type roads.
The stylish backrest make your bike look great and more comfortable and an eye-catcher for everyone.
Heavy Metal Harley Style Adjustable Cushion Backrest with Carrier, Pillion Back Rest Cushion Support Compatible for Jawa. Prevents Pressure ,Injuries and Ensures a Longer, More Enjoyable Ride Without any Pain. Fits As Per Vehicle Make Model Enhances Overall Looks of the Vehicle Gives Pillion Comfortable Cushioned Back Support on Long Distances.Structure of Backrest Made up of Aluminum Alloy.Covered with Good Quality Cushion Finished with Beautiful Rexine Leather. Enhances Overall Looks of the Vehicle and Makes It more Appealing.It Help to Make Pillion Rider Feel More Safe and Back Cushion Make Sure the Each Ride is a Fun Ride.





Weight
3.0 kg",-,DUGDUG-761,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-2-510x362.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-1-510x816.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Adjustable Cushion Backrest with Carrier for Royal Enfield Thunderbird,"Product description

Dug Dug – The thump that binds….
Specially designed Backrest for Interceptor and Continental GT 650,-Made with good quality metal and foam cushion for stable strong body and comfortable sitting experience.
The backrest advances the sitting and ride experience for the back sitter in long hilly area rides.-The backrest is designed specially for Royal Enfield Thunderbird, for more comfort in off-type roads.
The stylish backrest make your bike look great and more comfortable and an eye-catcher for everyone.
Heavy Metal Harley Style Adjustable Cushion Backrest with Carrier, Pillion Back Rest Cushion Support Compatible for ROYAL ENFIELD Thunderbird. Prevents Pressure ,Injuries and Ensures a Longer, More Enjoyable Ride Without any Pain. Fits As Per Vehicle Make Model Enhances Overall Looks of the Vehicle Gives Pillion Comfortable Cushioned Back Support on Long Distances.Structure of Backrest Made up of Aluminum Alloy.Covered with Good Quality Cushion Finished with Beautiful Raxine Leather. Enhances Overall Looks of the Vehicle and Makes It more Appealing.It Help to Make Pillion Rider Feel More Safe and Back Cushion Make Sure the Each Ride is a Fun Ride.





Weight
3.0 kg",-,DUGDUG-760,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-2-510x362.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-1-510x816.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
"Dug Dug Adjustable Cushion Backrest with Carrier for Royal Enfield Classic, Standard, Electra","Product description

Dug Dug – The thump that binds….
Specially designed Backrest for Interceptor and Continental GT 650,-Made with good quality metal and foam cushion for stable strong body and comfortable sitting experience.
The backrest advances the sitting and ride experience for the back sitter in long hilly area rides.-The backrest is designed specially for the Royal Enfield Classic, Standard, Electra, for more comfort in off-type roads.
The stylish backrest make your bike look great and more comfortable and an eye-catcher for everyone.
Heavy Metal Harley Style Adjustable Cushion Backrest with Carrier, Pillion Back Rest Cushion Support Compatible for ROYAL ENFIELD Classic, Standard, Electra.Prevents Pressure ,Injuries and Ensures a Longer, More Enjoyable Ride Without any Pain. Fits As Per Vehicle Make Model Enhances Overall Looks of the Vehicle Gives Pillion Comfortable Cushioned Back Support on Long Distances.Structure of Backrest Made up of Aluminum Alloy.Covered with Good Quality Cushion Finished with Beautiful Raxine Leather. Enhances Overall Looks of the Vehicle and Makes It more Appealing.It Help to Make Pillion Rider Feel More Safe and Back Cushion Make Sure the Each Ride is a Fun Ride.





Weight
3.0 kg",-,DUGDUG-759,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-2-510x362.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-1-510x816.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
