Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Universal Rotary Bike Car Engine Start Stop Switch Lambo Style Key Shutter – Red,"Weight
0.25 kg",-,DUGDUG-1618,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2023/07/Universal-Rotary-Bike-Car-Engine-Start-Stop-Switch-Lambo-Style-Key-Shutter-2-510x510.jpg'],₹599.00,-,-,-,-,-,-,-,₹399.00,-,-,-,-,-,-,-,-,-,-,-
Universal Rotary Bike Car Engine Start Stop Switch Lambo Style Key Shutter – Black,"Weight
0.25 kg",-,DUGDUG-1617,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2023/07/Universal-Rotary-Bike-Car-Engine-Start-Stop-Switch-Lambo-Style-Key-Shutter-1-510x510.jpg'],₹599.00,-,-,-,-,-,-,-,₹399.00,-,-,-,-,-,-,-,-,-,-,-
