Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Dug Dug Royal Enfield Foldable Seat Heavy Quality for Royal Enfield Classic 350 – Brown,"Royal Enfield Foldable Seat
Dug Dug presents all-new Heavy Quality Foldable Seat for Classic 350 Royal Enfield . Dug Dug Foldable Seat is contoured to fit the rider’s body shape. This design helps distribute the rider’s weight evenly, reducing pressure points and discomfort during long rides. Made from premium quality material. 
The type and quality of padding used in our Foldable Seat greatly impacts comfort. Our High-density foam provides support and helps reduce vibrations and absorb shocks. The width of the seat plays a role in rider comfort. Our wider seat can provide more room for the rider to move around, while other narrower seats can discomfort the rider. Rear Seat Load Capacity: Up To 100kg. 
The fabric used in our foldable seat and the stitching pattern affects both aesthetics and comfort. Our seats feature double stitching for added durability. Dug Dug Foldable Seat with sufficient padding for passengers is essential for a comfortable two-up riding experience and once ride is done you can hide Rear Seat When Not In Use.




Weight
4.5 kg",-,DUGDUG-1264,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-foldable-seat-for-classic-350-3-jpg.webp', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-folding-seat-for-classic-350-4.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-folding-seat-for-classic-350-1.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-folding-seat-for-classic-350-2.jpg']","₹4,999.00",-,-,-,-,-,-,-,"₹2,800.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Folding Seat for Classic 350 Royal Enfield  – Black,"Folding Seat for Classic 350
Dug Dug presents all-new Heavy Quality Folding Seat for Classic 350 Royal Enfield . Dug Dug Folding Seat is contoured to fit the rider’s body shape. This design helps distribute the rider’s weight evenly, reducing pressure points and discomfort during long rides. Made from premium quality material. 
The type and quality of padding used in our Foldable Seat greatly impacts comfort. Our High-density foam provides support and helps reduce vibrations and absorb shocks. The width of the seat plays a role in rider comfort. Our wider seat can provide more room for the rider to move around, while other narrower seats can discomfort the rider. Rear Seat Load Capacity: Up To 100kg. 
The fabric used in our foldable seat and the stitching pattern affects both aesthetics and comfort. Our seats feature double stitching for added durability. Dug Dug Foldable Seat with sufficient padding for passengers is essential for a comfortable two-up riding experience and once ride is done you can hide Rear Seat When Not In Use.




Weight
4.5 kg",-,DUGDUG-1263,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-folding-seat-for-classic-350-royal-enfield-510x383.webp'],"₹4,999.00",-,-,-,-,-,-,-,"₹2,800.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Comfortable Cushion Seat Black for Royal Enfield Classic Standard Electra,"Weight
4.0 kg",-,DUGDUG-1262,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-cushion-seat-for-classic-standard-electra-510x383.jpg'],"₹4,999.00",-,-,-,-,-,-,-,"₹3,500.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Kabir Singh Seat Gunmetal Brown for Royal Enfield Classic Standard Electra,"Weight
3.0 kg",-,DUGDUG-1260,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-kabir-singh-seat-for-royal-enfield-classic-standard-electra-510x383.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹2,500.00",-,-,-,-,-,-,-,-,-,-,-
Bigg Boss Seat for Royal Enfield Thunderbird,"Bigg Boss Seat for Royal Enfield Thunderbird
 
The Bigg Boss Seat for Royal Enfield has a timeless style that has been around for decades because of how good it looks and how much better it feels. Made purposely for ling rides this seat makes every ride comfortable not only for rider but for pillion as well. As rider is is broad and soft, the pillion seat is not left behind and has been worked upon on a serious note. The pillion is broader and wider than the stock rear seat of royal enfield which make pillion rider comfortable too.
Premium Quality Soft foam interior and Ultra-Foam creates a foam that is a perfect balance of rigidity and user compliance. Ultra-Foam unique molding process creates an element-resistant process that seals the foam from water. The Co-molded inner foam is the largest comfort advancement in seating since the creation of suspension. Dug Dug brings the most comfortable Bigg Bose seat in industry that shows no seams. Designed and made in the INDIA




Weight
3.5 kg",-,DUGDUG-1198,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1104577243-scaled-510x510.jpg'],"₹2,800.00",-,-,-,-,-,-,-,"₹2,800.00",-,-,-,-,-,-,-,-,-,-,-
New Vertical Stitch Long Seat for Royal Enfield Classic Standard Electra,"Weight
4.8 kg",-,DUGDUG-1102,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Vertical-Stitch-long-seat-for-royal-enfield-classic-standard-electra-510x287.jpg'],"₹3,999.00",-,-,-,-,-,-,-,"₹2,599.00",-,-,-,-,-,-,-,-,-,-,-
New Long Cruiser Extra Comfortable Heavy Cushion Seat for Royal Enfield Classic Standard Electra,"Weight
4.8 kg",-,DUGDUG-1101,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/New-Comfortable-long-cruiser-seat-for-royal-enfield-classic-standard-electra-510x248.jpg'],"₹3,999.00",-,-,-,-,-,-,-,"₹2,999.00",-,-,-,-,-,-,-,-,-,-,-
Harley Type Seat with Chrome Bidding for Royal Enfield Classic Standard Electra,"Weight
2.5 kg",-,DUGDUG-1098,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Black-Harley-seat-with-chrome-bidding-for-royal-enfield-classic-standard-electra.jpg-510x249.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹1,950.00",-,-,-,-,-,-,-,-,-,-,-
Big Boss Seat with Back Rest for Royal Enfield – Brown,"Weight
6.0 kg",-,DUGDUG-1095,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Bigg-Boss-Comfortable-Cruiser-Seat-with-back-rest-for-classic-standard-electra-thunderbird-4-510x510.jpg'],"₹7,999.00",-,-,-,-,-,-,-,"₹5,500.00",-,-,-,-,-,-,-,-,-,-,-
Big Boss Seat with Backrest for Royal Enfield – Brown,"Package Includes: Front Seat with Backrest + Pillion Seat without backrest (with holes to fit stock backrest)




Weight
6.0 kg",-,DUGDUG-1094,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Bigg-Boss-Comfortable-Cruiser-Seat-with-back-rest-for-classic-standard-electra-thunderbird-3-510x267.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-1-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-2-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-3-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-4-510x510.jpg']","₹5,999.00",-,-,-,-,-,-,-,"₹3,999.00",-,-,-,-,-,-,-,-,-,-,-
